flight_date,departure.iata,departure.terminal,departure.gate,departure.scheduled,arrival.iata,arrival.terminal,arrival.scheduled,airline.iata,terminal_distance_m,terminal_walk_time_min,terminal_transport_method,connection_time_min,arrival_delay_min,scheduled_flight_min,departure_hour,day_of_week,risk_label,transport_friction,is_cross_airport,is_intl_hub,is_major_airport,is_peak_hour,terminal_change,has_delay_info,security_crowd,immigration_crowd,walking_time_min,security_time_min,immigration_time_min,congestion_time_min,baggage_time_min
0,17,1,40,218,338,2,236,147,600,5,33,65.0,21.0,145.0,23,6,0,1,1,0,0,0,0,1,1,1,5,16.0,0.0,3,10
1,34,5,1,377,7,0,461,189,1200,5,26,91.0,45.0,55.0,17,0,0,3,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,13,24,176,272,16,9,374,21,700,5,6,93.0,13.0,225.0,8,0,2,2,1,0,0,1,1,1,2,0,5,20.0,0.0,15,10
1,9,0,436,338,417,2,411,99,2000,8,19,71.0,5.0,45.0,13,0,1,3,1,0,0,0,1,1,2,2,8,20.0,0.0,8,10
0,47,17,84,137,472,19,187,42,3000,12,19,79.0,7.0,181.0,20,6,1,3,1,0,0,1,0,1,0,0,12,30.0,0.0,15,10
1,3,0,199,293,399,27,368,114,3500,12,19,110.0,12.0,105.0,10,0,2,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
1,23,24,436,268,246,21,338,170,1000,8,12,108.0,8.0,120.0,7,0,1,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10
1,0,24,174,282,43,27,361,71,600,8,33,118.0,5.0,125.0,9,0,2,1,1,1,1,1,1,1,0,0,8,30.0,45.0,15,10
0,47,17,190,186,464,27,172,121,600,7,33,88.0,8.0,60.0,22,6,2,1,1,0,0,0,1,1,1,1,7,16.0,0.0,3,10
1,10,0,436,327,56,2,421,13,2000,10,19,82.0,31.0,140.0,13,0,0,3,1,0,0,0,1,1,1,2,10,16.0,0.0,8,10
1,45,1,374,362,331,2,450,122,1000,5,29,127.0,3.0,85.0,16,0,2,2,1,1,1,0,0,1,2,0,5,20.0,45.0,8,10
0,12,12,178,142,272,27,149,21,900,5,28,86.0,34.0,100.0,21,6,0,3,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,23,24,436,264,19,9,344,142,1000,8,12,122.0,44.0,160.0,7,0,0,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10
0,24,8,99,42,134,6,66,23,1200,5,2,109.0,7.0,185.0,13,6,1,2,1,1,1,0,1,1,0,0,5,30.0,45.0,8,10
1,4,24,436,349,84,27,434,77,1200,5,6,110.0,4.0,80.0,14,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,18,0,127,343,183,0,474,147,400,5,33,127.0,28.0,280.0,14,0,1,1,1,1,0,0,0,1,2,2,5,20.0,30.0,8,10
1,5,0,61,311,29,0,397,37,4000,15,19,90.0,29.0,125.0,11,0,0,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10
1,35,24,405,234,436,0,257,51,1200,8,33,112.0,7.0,198.0,1,0,2,1,1,0,0,0,1,1,1,1,8,16.0,0.0,3,10
0,21,12,196,49,374,17,63,180,800,5,30,86.0,35.0,112.0,14,6,0,3,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10
1,32,5,356,299,9,19,368,28,5000,12,22,94.0,44.0,75.0,10,0,0,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
1,42,6,436,280,201,0,353,166,800,5,33,89.0,23.0,105.0,9,0,1,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,15,13,234,170,393,0,188,180,800,4,2,87.0,10.0,118.0,21,6,2,2,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,41,1,272,342,109,2,433,5,2500,10,20,85.0,3.0,110.0,14,0,2,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10
1,8,3,365,282,19,2,368,126,400,5,33,137.0,7.0,160.0,9,0,2,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10
0,2,11,436,55,68,27,104,26,1000,6,11,73.0,25.0,330.0,15,6,0,3,1,0,0,0,1,1,2,0,6,20.0,0.0,8,10
0,43,24,424,170,387,14,187,50,400,5,33,74.0,26.0,117.0,21,6,0,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,48,20,436,280,478,23,340,51,1200,5,7,86.0,38.0,5.0,9,0,0,2,0,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,45,1,357,352,72,6,432,162,1000,5,29,109.0,34.0,55.0,15,0,0,2,1,1,1,0,1,1,0,2,5,30.0,30.0,8,10
1,13,24,241,266,35,1,381,31,1200,6,6,92.0,27.0,295.0,7,0,1,2,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,24,6,199,73,91,6,307,194,1200,5,2,118.0,0.0,845.0,16,6,2,2,1,1,1,0,1,1,0,0,5,30.0,45.0,8,10
0,2,11,436,60,87,6,116,4,1200,7,11,80.0,27.0,340.0,15,6,0,3,1,0,0,0,1,1,2,0,7,20.0,0.0,8,10
1,14,24,436,269,39,2,335,14,5500,18,19,129.0,37.0,105.0,8,0,0,3,1,1,1,1,1,1,0,0,18,30.0,45.0,15,10
1,3,0,173,292,158,20,366,88,3500,12,19,100.0,5.0,100.0,10,0,2,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
0,35,24,436,144,156,6,282,11,1500,10,15,119.0,14.0,514.0,21,6,2,3,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10
1,0,24,174,282,43,27,361,162,500,6,33,141.0,7.0,125.0,9,0,2,1,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10
1,41,0,1,335,455,6,423,82,2500,10,20,75.0,22.0,110.0,13,0,0,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10
0,43,24,312,162,180,15,291,97,800,5,6,93.0,27.0,489.0,21,6,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,33,11,10,49,333,17,70,201,800,5,6,109.0,7.0,155.0,14,6,2,2,1,0,0,0,1,1,0,0,5,30.0,0.0,8,10
1,20,24,5,314,69,27,405,13,500,6,33,86.0,22.0,135.0,11,0,1,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10
1,49,24,0,283,383,27,380,116,600,5,5,100.0,13.0,195.0,9,0,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,42,6,436,259,201,0,322,166,800,5,33,79.0,34.0,105.0,7,0,0,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,1,19,303,205,449,14,167,162,900,12,6,92.0,19.0,14.0,23,6,1,2,1,0,0,0,1,1,1,2,12,16.0,0.0,3,10
1,30,8,436,266,217,27,335,21,6000,20,10,133.0,7.0,125.0,7,0,2,3,1,1,1,1,1,1,0,0,20,30.0,45.0,15,10
1,37,0,0,379,299,0,466,135,2800,10,9,132.0,8.0,70.0,17,0,2,3,1,1,0,1,0,1,0,0,10,30.0,45.0,15,10
1,19,0,16,373,198,16,464,30,2500,10,17,94.0,2.0,90.0,16,0,2,2,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10
0,11,24,257,95,107,12,125,21,900,5,31,89.0,38.0,187.0,18,6,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,12,12,203,95,459,27,97,21,3600,20,28,77.0,17.0,80.0,18,6,0,3,1,0,0,1,1,1,0,0,20,30.0,0.0,15,10
0,38,5,393,133,107,12,168,77,700,8,18,111.0,14.0,158.0,20,6,2,3,1,1,1,1,1,1,0,0,8,30.0,45.0,15,10
1,36,1,386,276,182,27,359,112,3500,12,19,87.0,36.0,145.0,8,0,0,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
1,22,1,53,376,349,18,463,24,900,5,25,75.0,2.0,70.0,17,0,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,44,5,349,190,368,2,200,44,400,5,33,87.0,41.0,109.0,22,6,0,1,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10
0,1,19,337,209,249,27,182,24,600,8,32,96.0,14.0,39.0,23,6,2,1,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10
1,31,21,436,327,259,24,402,112,800,8,36,78.0,21.0,8.0,13,0,1,1,0,0,0,0,1,1,2,2,8,20.0,0.0,8,10
1,17,1,33,228,296,27,247,147,800,6,33,94.0,4.0,195.0,0,0,2,1,1,0,0,0,1,1,1,1,6,16.0,0.0,3,10
0,6,0,436,129,199,2,145,159,4200,16,19,84.0,22.0,120.0,20,6,0,3,1,0,0,1,1,1,0,0,16,30.0,0.0,15,10
0,12,11,137,199,430,14,190,147,900,5,28,83.0,7.0,65.0,22,6,2,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
0,12,13,232,186,272,27,190,21,900,5,28,64.0,19.0,89.0,22,6,0,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
1,34,5,81,375,67,0,461,165,1200,5,26,81.0,31.0,65.0,17,0,0,3,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,49,24,436,253,337,20,315,187,500,6,33,116.0,12.0,98.0,6,0,2,1,1,0,0,1,1,1,2,0,6,20.0,0.0,15,10
1,26,0,178,371,212,2,454,69,3000,5,14,110.0,4.0,60.0,16,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,20,24,111,337,87,0,424,13,500,6,33,105.0,9.0,105.0,13,0,2,1,1,0,0,0,1,1,1,2,6,16.0,0.0,8,10
0,43,24,433,112,368,2,146,65,400,5,33,85.0,34.0,176.0,19,6,0,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,46,5,26,390,70,6,484,131,2800,12,24,119.0,8.0,75.0,18,0,2,2,1,0,0,1,0,1,0,0,12,30.0,0.0,15,10
1,23,24,436,304,5,16,376,165,1000,8,12,137.0,9.0,70.0,11,0,2,1,1,1,0,0,1,1,2,2,8,20.0,30.0,8,10
1,3,0,129,263,410,27,338,88,3500,12,19,108.0,30.0,155.0,7,0,1,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
0,7,11,139,65,134,2,90,104,600,7,33,105.0,5.0,206.0,15,6,2,1,1,0,0,0,1,1,2,2,7,20.0,0.0,8,10
0,40,6,222,134,388,27,131,37,600,7,33,66.0,16.0,79.0,20,6,0,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
0,48,24,207,4,439,27,31,202,1200,5,7,71.0,27.0,325.0,8,6,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,42,6,436,83,201,0,87,166,800,5,33,90.0,41.0,105.0,17,6,0,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,29,19,436,271,319,2,355,37,1100,5,16,76.0,2.0,160.0,8,0,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,19,0,14,376,171,27,467,47,700,10,33,98.0,29.0,90.0,17,0,1,1,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10
1,16,0,56,288,419,27,389,165,2500,10,27,100.0,10.0,205.0,9,0,1,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
0,7,11,145,123,107,17,177,107,600,7,33,114.0,13.0,204.0,20,6,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
0,2,11,436,211,68,27,261,4,1000,6,11,71.0,17.0,335.0,23,6,1,3,1,0,0,0,1,1,1,1,6,16.0,0.0,3,10
1,34,0,436,381,52,16,481,144,400,5,33,69.0,23.0,140.0,17,0,0,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,4,24,436,311,438,2,383,144,1200,5,6,83.0,17.0,65.0,11,0,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,19,0,110,368,227,16,463,47,2500,10,17,72.0,15.0,110.0,16,0,0,2,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10
0,31,6,436,43,105,6,65,165,800,8,36,86.0,7.0,175.0,14,6,2,1,1,0,0,0,1,1,2,2,8,20.0,0.0,8,10
1,29,18,436,275,37,27,344,179,1100,5,16,104.0,4.0,90.0,8,0,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,43,24,136,164,129,27,205,24,1000,6,6,86.0,40.0,175.0,21,6,0,2,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
1,0,24,324,291,452,27,366,108,500,6,33,121.0,9.0,105.0,9,0,2,1,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10
0,11,24,170,219,265,12,287,61,700,5,31,87.0,3.0,344.0,23,6,2,2,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
1,4,24,436,323,438,2,397,103,1200,5,6,83.0,1.0,65.0,12,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,26,0,217,345,432,0,451,69,3000,5,14,76.0,27.0,175.0,14,0,0,2,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10
1,2,11,188,280,201,0,365,74,1200,7,11,105.0,11.0,155.0,9,0,2,3,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
0,28,12,18,167,265,14,285,143,350,5,33,102.0,14.0,468.0,21,6,2,1,1,1,1,1,0,1,0,0,5,30.0,45.0,15,10
1,19,0,121,377,230,16,474,30,2000,8,17,88.0,14.0,110.0,17,0,1,2,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10
1,19,0,116,370,311,27,463,30,2000,8,17,88.0,6.0,100.0,16,0,2,2,1,0,0,0,1,1,1,2,8,16.0,0.0,8,10
1,16,0,437,294,381,27,369,180,2500,10,27,100.0,19.0,105.0,10,0,0,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,6,0,436,290,259,0,373,13,4200,16,19,89.0,26.0,130.0,9,0,0,3,1,0,0,1,0,1,0,0,16,30.0,0.0,15,10
1,0,24,325,287,297,2,364,74,300,4,33,94.0,18.0,115.0,9,0,0,1,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10
1,26,0,178,371,212,2,454,165,3000,5,14,88.0,11.0,60.0,16,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,29,19,436,254,53,12,330,147,1100,5,16,71.0,24.0,170.0,6,0,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,44,5,366,192,387,12,188,44,500,6,3,65.0,7.0,72.0,22,6,1,1,1,0,0,0,1,1,1,2,6,16.0,0.0,3,10
0,38,0,232,121,107,17,158,22,500,6,33,108.0,5.0,172.0,20,6,2,1,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10
1,4,24,436,311,438,2,383,55,1200,5,6,70.0,25.0,65.0,11,0,0,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,32,7,422,277,344,2,366,21,5000,12,22,109.0,8.0,175.0,8,0,2,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
1,42,5,436,260,270,27,320,60,800,5,33,80.0,35.0,85.0,7,0,0,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,5,0,8,323,451,27,405,194,4000,15,19,69.0,5.0,90.0,12,0,1,3,1,0,0,0,1,1,2,2,15,20.0,0.0,8,10
1,41,1,284,338,250,2,454,48,2500,10,20,93.0,28.0,230.0,13,0,1,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10
1,46,1,104,369,318,0,456,13,2500,10,24,73.0,17.0,80.0,16,0,0,2,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10
1,6,1,436,338,152,0,422,194,4200,16,19,129.0,14.0,90.0,13,0,2,3,1,0,0,0,1,1,1,2,16,16.0,0.0,8,10
0,15,13,236,30,373,18,56,180,800,4,2,79.0,31.0,191.0,13,6,0,2,1,0,0,0,1,1,2,2,4,20.0,0.0,8,10
1,19,1,228,355,312,16,460,180,2500,10,17,89.0,36.0,160.0,15,0,0,2,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10
1,41,0,417,285,231,0,413,126,2500,10,20,74.0,21.0,325.0,9,0,0,3,1,0,0,1,0,1,2,0,10,20.0,0.0,15,10
1,34,0,121,373,7,0,454,43,500,6,33,72.0,14.0,50.0,16,0,1,1,1,0,0,0,0,1,2,2,6,20.0,0.0,8,10
0,47,17,84,171,461,27,202,131,3000,12,19,73.0,5.0,154.0,22,6,1,3,1,0,0,0,1,1,1,1,12,16.0,0.0,3,10
1,17,1,228,225,8,0,243,29,800,6,33,91.0,30.0,180.0,0,0,1,1,1,0,0,0,1,1,1,1,6,16.0,0.0,3,10
0,24,8,99,42,134,6,66,59,3500,14,2,130.0,23.0,185.0,13,6,1,2,1,1,1,0,1,1,0,0,14,30.0,45.0,8,10
0,38,5,420,181,50,27,190,37,2000,10,19,72.0,11.0,100.0,22,6,1,3,1,1,1,0,1,1,2,2,10,20.0,30.0,3,10
1,3,0,208,290,182,27,355,114,300,4,33,72.0,11.0,65.0,9,0,1,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,45,1,343,330,173,18,405,24,600,8,37,125.0,2.0,55.0,13,0,2,1,1,1,1,0,1,1,2,0,8,20.0,45.0,8,10
0,24,10,19,11,172,0,399,133,800,4,2,124.0,45.0,1675.0,10,6,0,2,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10
1,45,0,310,339,113,18,438,165,1000,5,29,110.0,8.0,155.0,14,0,1,2,1,1,1,0,1,1,2,0,5,20.0,45.0,8,10
1,13,24,285,236,93,14,364,33,700,5,6,92.0,43.0,530.0,2,0,0,2,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10
1,14,5,195,286,56,2,406,55,5000,15,19,115.0,20.0,285.0,9,0,1,3,1,1,1,1,1,1,0,0,15,30.0,45.0,15,10
1,20,24,1,324,105,6,421,129,500,6,33,108.0,0.0,155.0,12,0,2,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10
0,11,24,224,84,88,0,81,180,700,5,31,79.0,35.0,57.0,17,6,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,23,24,436,292,5,16,360,25,1000,8,12,139.0,6.0,70.0,10,0,2,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10
0,44,5,369,133,368,2,148,44,400,5,33,90.0,22.0,113.0,20,6,1,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,18,0,436,368,99,2,450,47,700,5,6,140.0,14.0,55.0,16,0,2,2,1,1,0,0,1,1,1,2,5,16.0,30.0,8,10
1,29,18,436,256,161,0,330,179,1100,5,16,93.0,27.0,160.0,6,0,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,16,0,216,269,27,2,380,112,2500,10,27,139.0,4.0,270.0,8,0,2,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
0,43,24,136,164,129,27,205,28,800,5,6,82.0,35.0,175.0,21,6,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,20,24,116,305,451,27,378,37,500,6,33,80.0,34.0,75.0,11,0,0,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10
0,12,14,302,198,313,27,186,37,900,5,28,70.0,16.0,62.0,22,6,1,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
1,9,5,436,332,391,0,411,166,3000,12,19,97.0,42.0,75.0,13,0,0,3,1,0,0,0,1,1,1,2,12,16.0,0.0,8,10
1,6,1,436,297,401,2,390,26,4200,16,19,85.0,19.0,165.0,10,0,1,3,1,0,0,1,0,1,0,0,16,30.0,0.0,15,10
1,42,5,436,264,201,0,327,60,2000,8,19,82.0,21.0,105.0,7,0,1,3,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10
1,30,5,228,265,167,27,377,37,800,10,36,122.0,24.0,285.0,7,0,1,1,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,16,0,56,288,419,27,389,135,2500,10,27,120.0,27.0,205.0,9,0,1,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,3,0,173,292,158,20,366,147,300,4,33,98.0,0.0,100.0,10,0,2,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,36,1,408,278,19,9,359,22,400,5,35,94.0,42.0,135.0,8,0,0,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,44,5,357,156,180,15,295,189,400,5,33,92.0,26.0,506.0,21,6,1,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,2,11,436,282,366,9,351,74,1000,6,11,120.0,13.0,85.0,9,0,2,3,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,24,10,66,76,260,8,304,54,800,4,2,135.0,3.0,795.0,16,6,2,2,1,1,1,0,1,1,0,0,4,30.0,45.0,8,10
1,29,19,436,277,38,27,366,53,1100,5,16,92.0,9.0,175.0,8,0,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,21,14,295,59,247,9,306,33,700,5,30,76.0,5.0,915.0,15,6,1,3,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,6,1,436,291,87,0,374,26,4200,16,19,76.0,8.0,130.0,9,0,1,3,1,0,0,1,1,1,0,0,16,30.0,0.0,15,10
1,3,0,173,292,158,20,366,110,3500,12,19,103.0,10.0,100.0,10,0,2,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
1,0,24,305,289,263,2,345,13,400,5,33,107.0,19.0,25.0,9,0,1,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10
1,41,0,5,348,482,2,453,59,2500,10,20,87.0,29.0,170.0,14,0,1,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10
1,4,24,436,311,438,2,383,86,1200,5,6,82.0,22.0,65.0,11,0,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
0,17,1,45,213,445,27,210,29,800,6,33,89.0,44.0,85.0,23,6,0,1,1,0,0,0,1,1,1,1,6,16.0,0.0,3,10
1,17,1,46,220,268,2,239,57,800,6,33,89.0,20.0,180.0,0,0,1,1,1,0,0,0,0,1,1,1,6,16.0,0.0,3,10
1,14,5,196,271,65,2,344,123,1800,7,4,93.0,17.0,110.0,8,0,0,1,1,1,1,1,1,1,0,0,7,30.0,45.0,15,10
1,37,0,0,379,299,0,466,170,600,8,33,119.0,2.0,70.0,17,0,2,1,1,1,0,1,0,1,2,0,8,20.0,45.0,15,10
1,37,0,73,324,218,18,425,39,2500,12,9,124.0,40.0,175.0,12,0,0,3,1,1,0,0,1,1,2,2,12,20.0,30.0,8,10
1,3,0,129,263,410,27,338,114,300,4,33,82.0,24.0,155.0,7,0,1,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,6,1,436,328,152,0,407,123,4200,16,19,102.0,13.0,75.0,13,0,2,3,1,0,0,0,1,1,2,2,16,20.0,0.0,8,10
1,49,24,28,281,34,0,350,116,300,4,33,74.0,0.0,85.0,9,0,2,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,19,0,121,377,230,16,474,43,2500,10,17,93.0,27.0,110.0,17,0,1,2,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10
1,34,0,436,385,7,0,473,182,400,5,33,102.0,0.0,50.0,18,0,2,1,1,0,0,1,0,1,0,0,5,30.0,0.0,15,10
0,21,15,331,219,54,0,260,180,700,5,30,98.0,7.0,295.0,23,6,2,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
0,35,24,312,83,203,11,108,33,1500,10,15,91.0,16.0,194.0,17,6,1,3,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10
1,9,0,436,350,391,0,432,145,500,6,33,108.0,7.0,65.0,15,0,2,1,1,0,0,0,0,1,2,2,6,20.0,0.0,8,10
0,47,17,84,161,476,19,134,131,3000,12,19,97.0,44.0,31.0,21,6,0,3,1,0,0,1,0,1,0,0,12,30.0,0.0,15,10
1,49,24,172,275,48,27,334,34,600,5,5,75.0,15.0,65.0,8,0,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,48,0,376,31,243,14,42,180,1200,5,7,95.0,23.0,96.0,13,6,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,25,12,130,292,177,18,367,157,600,7,13,72.0,17.0,105.0,10,0,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,49,24,28,293,239,27,353,37,300,4,33,88.0,29.0,40.0,10,0,1,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,25,12,350,298,125,27,373,37,600,7,13,91.0,15.0,90.0,10,0,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,46,5,26,390,70,6,484,55,2500,10,24,116.0,6.0,75.0,18,0,2,2,1,0,0,1,0,1,0,0,10,30.0,0.0,15,10
0,35,24,313,118,265,14,120,88,1200,8,33,90.0,43.0,81.0,20,6,0,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10
0,15,13,279,82,292,0,312,180,800,4,2,69.0,16.0,855.0,17,6,1,2,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,22,1,54,351,220,0,446,104,15000,18,0,105.0,44.0,120.0,15,0,0,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10
1,5,1,327,312,197,2,408,26,4000,15,19,95.0,29.0,160.0,11,0,1,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10
0,7,12,204,48,287,27,52,6,600,7,33,86.0,10.0,80.0,14,6,2,1,1,0,0,0,1,1,2,2,7,20.0,0.0,8,10
0,38,5,418,177,316,27,190,30,700,8,18,85.0,34.0,106.0,22,6,0,3,1,1,1,0,1,1,2,2,8,20.0,30.0,3,10
1,36,1,408,296,91,2,369,112,3500,12,19,79.0,27.0,95.0,10,0,0,3,1,0,0,1,0,1,0,0,12,30.0,0.0,15,10
1,19,0,116,352,312,16,456,30,2000,8,17,81.0,26.0,165.0,15,0,0,2,1,0,0,0,1,1,2,2,8,20.0,0.0,8,10
0,43,24,138,162,18,21,198,194,800,5,6,95.0,24.0,164.0,21,6,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,40,6,277,218,50,27,263,201,500,6,33,88.0,0.0,305.0,23,6,2,1,1,0,0,0,1,1,2,1,6,20.0,0.0,3,10
1,42,6,436,297,364,0,378,24,2000,8,19,106.0,10.0,115.0,10,0,2,3,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10
1,14,1,375,278,39,2,373,55,5500,18,19,129.0,30.0,190.0,8,0,1,3,1,1,1,1,0,1,0,0,18,30.0,45.0,15,10
1,18,0,416,363,162,2,453,84,400,5,33,120.0,7.0,95.0,16,0,2,1,1,1,0,0,1,1,2,2,5,20.0,30.0,8,10
1,22,0,419,353,138,16,440,14,15000,18,0,97.0,37.0,90.0,15,0,0,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10
1,34,5,81,375,67,0,461,147,500,6,33,82.0,32.0,65.0,17,0,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
1,30,8,436,272,346,20,365,21,800,10,36,131.0,3.0,195.0,8,0,2,1,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
0,7,13,282,188,260,0,364,36,700,8,33,97.0,8.0,775.0,22,6,2,1,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10
0,40,5,375,158,203,9,267,36,500,6,33,83.0,39.0,455.0,21,6,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,40,6,222,134,388,27,131,30,500,6,33,81.0,36.0,79.0,20,6,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,48,0,313,45,471,19,59,131,1200,5,7,96.0,10.0,124.0,14,6,2,2,1,0,0,0,1,1,0,0,5,30.0,0.0,8,10
0,11,24,142,139,354,27,138,44,900,5,31,88.0,11.0,83.0,20,6,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
